asset_url,ext,tags,used_on_pages
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x670_v-fms_webp_de4392a0-6c55-4b18-919f-fbedb608e6be_middle.webp",webp,"img[src]","/news_contents/dx_seminar"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x670_v-fms_webp_f2d0002c-d6c3-4ff0-952b-5e046ad4129e_middle.webp",webp,"img[src]","/news_contents/innovation-highschool"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x670_v-fms_webp_faf0281c-0e74-486c-8125-2564cdb7c3f5_middle.webp",webp,"img[src]","/news_contents/nishinihon_seizou_gijutsu_innovation_2025"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x670_v-fms_webp_fb06cfe2-88ff-4f57-a83c-089b40acce04_middle.webp",webp,"img[src]","/news_contents/LA-Eye_release_0-0-12"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_5dbe0710-3d09-4f87-9464-8d360f27431f.webp",webp,"img[src]","/news_contents/direct_sales_growth"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_b4e1ec17-08cb-43c3-b34b-a9154632256e.webp",webp,"img[src]","/news_contents/forecast_ai"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_0a245191-17a3-4702-8004-e5080802329b_middle.webp",webp,"img[src]","/news_contents/m6t-E6UJ"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_0b3ef3c1-90e4-4f41-b061-8f1a4e64237e_middle.webp",webp,"img[src]","/news_contents/BT7Lhn4m"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_1507c87e-a16e-4881-9ef5-355dfe011771_middle.webp",webp,"img[src]","/news_contents/7TdtUzAk"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_1802be9e-7d2e-4aaf-95bd-c5c675b62165_middle.webp",webp,"img[src]","/news_contents/qLXH9V5q"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_1d9a7971-edc4-4177-ae7b-9dcd29559886_middle.webp",webp,"img[src]","/news_contents/k2GYkzev"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_1dd6ddb3-79eb-4183-8d5a-c97c1dcab9c9_middle.webp",webp,"img[src]","/news_contents/ioTzQaMU"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_1ea1b4da-59d6-416d-9bdd-5957a96447c7_middle.webp",webp,"img[src]","/news_contents/YVtpxE-Z"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_2a9480db-2d11-48d8-bb62-cbb2d39ec9cb_middle.webp",webp,"img[src]","/news_contents/NiHxC15e"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_30a21963-2a1c-4814-b28c-17f982b935d6_small.webp",webp,"img[src]","/news_contents/nagasaki-kadai"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_3b9236c8-685c-40d3-9f65-1c2719d46b18_middle.webp",webp,"img[src]","/news_contents/7Gdyp5tY"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_3dbea46d-ec3e-42c6-a502-00fc0e3b3b2e_middle.webp",webp,"img[src]","/news_contents/UEH3LjRQ"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_4ebaee8e-e97b-49a7-8900-4eb304ea41e5_middle.webp",webp,"img[src]","/news_contents/xk661-eM"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_59d96c13-473a-496c-ba47-7df1a49f02ec_middle.webp",webp,"img[src]","/news_contents/q34MK8ul"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_62f7221d-271d-49fb-9ac8-4902e84e544b_middle.webp",webp,"img[src]","/news_contents/euDlXpBw"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_65f98842-2dec-46c3-be2e-a5de8b065b54_middle.webp",webp,"img[src]","/news_contents/FmnESg5f"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_6bc931cc-560c-4a6d-bb47-2e2cfe65b292_middle.webp",webp,"img[src]","/news_contents/6Z3uIHE8"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_7016965f-0a08-47cf-b6a1-1c3eaa9f408f_middle.webp",webp,"img[src]","/news_contents/ac_-URXq"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_73960c1d-4e47-4a05-901f-f0b0bffba27d_middle.webp",webp,"img[src]","/news_contents/tPoKCAYT"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_749b82f8-baae-40b3-bee1-dbe1c4435691_middle.webp",webp,"img[src]","/news_contents/oGSdJQFD"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_7ec4e959-ec4f-4edf-8fe5-cb70cd3b0d31_middle.webp",webp,"img[src]","/news_contents/1Px2hizl"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_82dba784-1a26-4179-b800-402e61703193_middle.webp",webp,"img[src]","/news_contents/ZWPIHuWg"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_8381336d-d3ef-4470-8a70-9937dccd7417_middle.webp",webp,"img[src]","/news_contents/ejoRouMk"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_87a6b8fb-00d7-46f2-b698-dce0c8bd05b4_middle.webp",webp,"img[src]","/news_contents/qzbeT2B-"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_87fa3b15-0085-4d51-bd42-8f5557d47503_middle.webp",webp,"img[src]","/news_contents/iyu1JSMN"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_8c2d9ec8-920d-4f27-b1a6-a44d76a52919_middle.webp",webp,"img[src]","/news_contents/sMHFHQeb"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_8fc6bae2-26ab-4b28-a70a-07229c189555_middle.webp",webp,"img[src]","/news_contents/S4pDH2FW"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_90f9cd0c-4971-4138-912c-c35e9e24a3da_middle.webp",webp,"img[src]","/news_contents/vzi9FenR"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_a0dff4d0-5a9c-42a4-8202-99225d081f5f_middle.webp",webp,"img[src]","/news_contents/HK-Rx2vO"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_a1365027-5985-4a9b-b3ad-5c7f11f19428_middle.webp",webp,"img[src]","/news_contents/IyMtZRmH"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_a7c1ace2-e93b-4520-b7ee-932a5dc832e1_middle.webp",webp,"img[src]","/news_contents/-OpwbTU-"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_af86a58f-15bf-4f08-9420-3e04a9b61731_middle.webp",webp,"img[src]","/news_contents/oZ-rajFC"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_b180624c-5149-41a8-bf9c-48f1c573f2ba_middle.webp",webp,"img[src]","/news_contents/Vgalo5B5"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_b41d2293-2f7f-49b7-8187-653da47521d8_middle.webp",webp,"img[src]","/news_contents/pPOb6E5w"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_b46f539c-2178-4b33-aa64-ba6c187d42cf_middle.webp",webp,"img[src]","/news_contents/BmQLVABP"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_b59c9be1-a45f-4658-a7cf-9e121be593ec_middle.webp",webp,"img[src]","/news_contents/0DfeKPBh"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_b812d107-e573-4f18-923d-1f62e5f11a95_middle.webp",webp,"img[src]","/news_contents/aKi4hP-D"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_baa8ecfb-c3d5-4fb3-9466-1daecd4ea9d6_middle.webp",webp,"img[src]","/news_contents/u8hSDbWA"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_c3344dd8-e495-45f9-bc14-aec7a01d8f08_middle.webp",webp,"img[src]","/news_contents/TJ_5LNET"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_c9aaea68-5ad6-43e6-9c1a-2bca2f2a3fc3_middle.webp",webp,"img[src]","/news_contents/KYoUuJfD"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_d8517906-4ced-498d-b2f7-caa96886deed_middle.webp",webp,"img[src]","/news_contents/J1ljKHj2"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_e54c66aa-91df-4cfe-9df9-d7a4bd693e7e_middle.webp",webp,"img[src]","/news_contents/t9wJn0bC"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_eb175d4f-6955-4273-b6cc-4d9ada940788_middle.webp",webp,"img[src]","/news_contents/CqtCQZlx"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_ed9e11c7-73c2-4fc9-8d83-f66e6cf3f01f_middle.webp",webp,"img[src]","/news_contents/lEnl6jVE"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1280x720_v-fms_webp_f10cb30a-360b-47d3-b808-7b7150999fcd_middle.webp",webp,"img[src]","/news_contents/4M-nVyea"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1285x943_v-fms_webp_8e4526e7-c694-46ff-ad2d-e546d8218b3d_small.webp",webp,"img[src]","/news_contents/chukoh"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1399x483_v-fms_webp_eb2d45e3-e30d-474f-9790-2e25939e2995_small.webp",webp,"img[src]","/news_contents/digital_kiban"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1405x960_v-fms_webp_f1dbfa03-40ea-44df-8b8c-e66ac382589c_small.webp",webp,"img[src]","/news_contents/7TdtUzAk"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1451x661_a644e681-2ca2-4f31-8d0a-1bfaa303db47.webp",webp,"img[src]","/news_contents/dx_report"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1453x648_efce32be-59ec-4e00-a893-759bde3dd302.webp",webp,"img[src]","/news_contents/dx_report"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1461x694_v-fms_webp_8c13329c-1605-4711-84ed-269fdb810377_small.webp",webp,"img[src]","/news_contents/shimz_sojitz"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1535x960_v-fms_webp_fe898ce2-e9c7-4070-8408-3bddd9957b04_small.webp",webp,"img[src]","/news_contents/IyMtZRmH"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1536x598_v-fms_webp_ae1fb2c7-e8ec-43ea-a96e-562ab1c8ffe5_small.webp",webp,"img[src]","/news_contents/BmQLVABP"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1536x842_v-fms_webp_7083add9-7801-4ebd-8652-41d9ee0a0abd_small.webp",webp,"img[src]","/news_contents/Vgalo5B5"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1708x874_4b76b816-4603-46bd-8efc-0614e5a452c6.webp",webp,"img[src]","/news_contents/partnership_declaration"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1748x1051_v-fms_webp_9b6ed9ba-2039-4133-abdb-d818b7930d1d_small.webp",webp,"img[src]","/news_contents/0DfeKPBh"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1920x1005_v-frms_webp_23509d27-96b3-4017-aa4a-faec1cab206b_middle.webp",webp,"img[src]","/news_contents/fieldworkers_LA-Eye"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1920x1005_v-frms_webp_34d4a733-048e-4e61-8b5b-0c2bf7ca8472_middle.webp",webp,"img[src]","/news_contents/shimz_sojitz"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1920x1005_v-frms_webp_487830d9-dc68-483a-8f74-cd5429cfac91_middle.webp",webp,"img[src]","/news_contents/nagase_nitsasebo"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1920x1005_v-frms_webp_520f47e9-cc35-4e4c-8303-97d774f4e1b3_middle.webp",webp,"img[src]","/news_contents/hotalux"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1920x1005_v-frms_webp_6ad86505-bb08-4ca8-b8d0-fa1a23b1b765_middle.webp",webp,"img[src]","/news_contents/nikkan_nagase"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1920x1005_v-frms_webp_920d6693-cf5e-4e4c-8284-fe97172f04d8_middle.webp",webp,"img[src]","/news_contents/chukoh"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1920x1005_v-frms_webp_ccae9577-cb07-4989-881d-9c4aa16bf558_middle.webp",webp,"img[src]","/news_contents/nagase-i"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1920x1005_v-frms_webp_d06b05be-3124-4d55-b0e3-649381305239_middle.webp",webp,"img[src]","/news_contents/digital_kiban"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1920x1005_v-frms_webp_d73ad93b-13bf-4a53-a923-4b9f316d8a2d_middle.webp",webp,"img[src]","/news_contents/nit-sasebo"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1920x1080_471c67f9-2881-4050-957c-9f5fa0f8cb99.webp",webp,"img[src]","/news_contents/agrigpt"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-1920x1080_5b214a3d-ac76-4508-a8a5-b252411781b2.webp",webp,"img[src]","/news_contents/agrigpt"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-2048x1113_143c0bb3-4e2f-41a0-83f6-251aadcbacd8.webp",webp,"img[src]","/news_contents/pollination_drone"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-2048x1152_98f0f8e2-ab5e-43cd-a13f-af2eaebd0daf.webp",webp,"img[src]","/news_contents/dx_training"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-2048x1356_b18fc711-6fe5-48b8-8942-196f9d273461.webp",webp,"img[src]","/news_contents/report_saver"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-2048x1365_1422db45-c31d-4119-86b0-f76a4de766af.webp",webp,"img[src]","/news_contents/agri_ai_pest_diagnosis"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-2048x1366_3e549101-4b3e-44a9-9250-0b2efb1d159f.webp",webp,"img[src]","/news_contents/production_system"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-2048x1536_28527e63-be23-41bd-a2e0-cfc9e9b523d0.webp",webp,"img[src]","/news_contents/direct_sales_growth"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-2048x740_03080a55-eeaa-4804-a7a3-9c7248629380.webp",webp,"img[src]","/news_contents/partnership_declaration"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-229x229_1b834503-cc71-43d0-90ec-e7076ced1ef3.webp",webp,"img[src]","/news_contents/production_system"
"https://storage.googleapis.com/studio-cms-assets/projects/NxqgdRVEa1/s-250x261_webp_5bfae156-c20e-4b9f-bbe1-5ef079d05d82.webp",webp,"img[src]","/news_contents/TJ_5LNET"
